Date,NVDA,AAPL,MSFT,AMZN,GOOGL,AVGO,META,TSLA,WMT,AMD
2013-06-04,0.33754023909568787,13.751813888549805,28.54545021057129,13.28499984741211,21.32276725769043,2.7594714164733887,23.336862564086914,6.322667121887207,19.748788833618164,4.010000228881836
2013-06-05,0.3303088843822479,13.623269081115723,28.374116897583008,13.358499526977539,21.337656021118164,2.701070785522461,22.721691131591797,6.357999801635742,19.569345474243164,3.9100000858306885
2013-06-06,0.33240827918052673,13.419737815856934,28.520971298217773,13.391500473022461,21.460269927978516,2.682819366455078,22.791147232055664,6.489999771118164,19.668163299560547,3.940000057220459
2013-06-07,0.33707374334335327,13.522266387939453,29.100196838378906,13.843500137329102,21.834800720214844,2.7222399711608887,23.108657836914062,6.802667140960693,19.850208282470703,3.9100000858306885
2013-06-10,0.3368403911590576,13.43289852142334,28.93703842163086,14.053500175476074,22.095163345336914,2.688659906387329,24.140560150146484,6.670000076293945,19.699371337890625,4.059999942779541
2013-06-11,0.33054208755493164,13.393417358398438,28.42306900024414,13.73900032043457,21.836788177490234,2.6492390632629395,23.842893600463867,6.297999858856201,19.569345474243164,3.9600000381469727
2013-06-12,0.32774293422698975,13.227832794189453,28.553600311279297,13.583499908447266,21.64244842529297,2.6266086101531982,23.584917068481445,6.51533317565918,19.462722778320312,3.9000000953674316
2013-06-13,0.33520758152008057,13.343221664428711,28.325170516967773,13.78950023651123,21.76704216003418,2.725005626678467,23.545230865478516,6.545332908630371,19.50432586669922,3.950000047683716
2013-06-14,0.3347410261631012,13.162336349487305,28.06411361694336,13.69950008392334,21.718393325805664,2.7602524757385254,23.44600486755371,6.686666965484619,19.470523834228516,3.940000057220459
2013-06-17,0.33800673484802246,13.222017288208008,28.553600311279297,13.902999877929688,21.996627807617188,2.7969682216644287,23.83297348022461,6.813333034515381,19.491323471069336,4.050000190734863
2013-06-18,0.33590736985206604,13.214982032775879,28.537294387817383,14.088000297546387,22.35329246520996,2.8454318046569824,24.0214900970459,6.892666816711426,19.694169998168945,4.090000152587891
2013-06-19,0.34617117047309875,12.946565628051758,28.219120025634766,13.907999992370605,22.354778289794922,2.7954983711242676,24.120716094970703,6.97866678237915,19.363903045654297,4.070000171661377
2013-06-20,0.3368403911590576,12.758023262023926,27.321720123291016,13.67199993133545,21.959144592285156,2.7213335037231445,23.713905334472656,6.710000038146973,18.992013931274414,3.869999885559082
2013-06-21,0.33637386560440063,12.655801773071289,27.142236709594727,13.668000221252441,21.864585876464844,2.7448315620422363,24.338998794555664,6.636666774749756,19.116844177246094,4.0
2013-06-24,0.3293758034706116,12.320352554321289,27.509355545043945,13.530500411987305,21.588092803955078,2.6941635608673096,23.753591537475586,6.765999794006348,19.296283721923828,4.050000190734863
2013-06-25,0.33170855045318604,12.323108673095703,27.468563079833984,13.604499816894531,21.49898910522461,2.7242705821990967,24.061180114746094,6.826666831970215,19.340490341186523,4.150000095367432
2013-06-26,0.3298424184322357,12.183542251586914,28.023324966430664,13.878499984741211,21.683895111083984,2.735286235809326,23.971881866455078,7.047999858856201,19.50693130493164,4.139999866485596
2013-06-27,0.32680991291999817,12.052238464355469,28.24359130859375,13.8774995803833,21.768781661987305,2.740426540374756,24.467988967895508,7.283332824707031,19.57194709777832,4.079999923706055
2013-06-28,0.32750973105430603,12.136405944824219,28.178319931030273,13.884499549865723,21.85068702697754,2.7448315620422363,24.68627166748047,7.157332897186279,19.371700286865234,4.079999923706055
2013-07-01,0.3289092481136322,12.52480411529541,28.03148078918457,14.104999542236328,22.037084579467773,2.7617199420928955,24.616819381713867,7.811999797821045,19.397708892822266,4.099999904632568
2013-07-02,0.3286760747432709,12.808523178100586,27.68882942199707,14.18649959564209,21.89883804321289,2.8256051540374756,24.219934463500977,7.8546671867370605,19.42891502380371,3.9700000286102295
2013-07-03,0.3296089768409729,12.87922191619873,27.745943069458008,14.201499938964844,22.001094818115234,2.8336825370788574,24.329078674316406,7.682666778564453,19.441923141479492,4.059999942779541
2013-07-05,0.332175076007843,12.775775909423828,27.90909767150879,14.293999671936035,22.17632293701172,2.849837064743042,24.180246353149414,8.005999565124512,19.558942794799805,4.070000171661377
2013-07-08,0.33054208755493164,12.703238487243652,28.007015228271484,14.529500007629395,22.464235305786133,2.7367539405822754,24.517601013183594,8.107333183288574,19.949031829833984,4.0
2013-07-09,0.332175076007843,12.92667007446289,28.023324966430664,14.576499938964844,22.46795654296875,2.7595174312591553,25.281604766845703,8.229999542236328,20.032245635986328,4.050000190734863
2013-07-10,0.3366071879863739,12.877084732055664,28.308855056762695,14.616499900817871,22.486570358276367,2.8145906925201416,25.59910774230957,8.15133285522461,19.964632034301758,3.9800000190734863
2013-07-11,0.3412726819515228,13.077865600585938,29.116519927978516,14.982999801635742,22.84025764465332,2.8336825370788574,25.60903549194336,8.37399959564209,20.188278198242188,4.449999809265137
2013-07-12,0.3415057361125946,13.05399227142334,29.100196838378906,15.3774995803833,22.90876007080078,2.8601174354553223,25.708253860473633,8.65999984741211,20.188278198242188,4.320000171661377
2013-07-15,0.3408060073852539,13.082454681396484,29.508108139038086,15.328499794006348,22.95070457458496,2.791093349456787,26.075374603271484,8.484000205993652,20.032245635986328,4.400000095367432
2013-07-16,0.3426722288131714,13.16693115234375,29.589685440063477,15.343500137329102,22.82461929321289,2.854243040084839,26.11506462097168,7.269999980926514,20.120664596557617,4.429999828338623
2013-07-17,0.3408060073852539,13.170294761657715,29.157310485839844,15.434499740600586,22.798307418823242,2.857915163040161,26.442493438720703,8.016667366027832,20.07645606994629,4.380000114440918
2013-07-18,0.3394063115119934,13.21467113494873,28.912555694580078,15.205499649047852,22.602975845336914,2.760986089706421,25.976152420043945,7.935332775115967,20.11286735534668,4.639999866485596
2013-07-19,0.332175076007843,13.006246566772461,25.616661071777344,15.261500358581543,22.253511428833008,2.779344081878662,25.67848777770996,7.97866678237915,20.3053035736084,4.03000020980835
2013-07-22,0.33194175362586975,13.047866821289062,26.114307403564453,15.173999786376953,22.60347557067871,2.774937868118286,25.84716033935547,8.161999702453613,20.250694274902344,3.9000000953674316
2013-07-23,0.33147531747817993,12.823827743530273,25.959300994873047,15.053000450134277,22.43221664428711,2.7617199420928955,25.926542282104492,8.182666778564453,20.427541732788086,3.6600000858306885
2013-07-24,0.33147531747817993,13.482481002807617,26.07351303100586,14.946999549865723,22.409875869750977,2.708850860595703,26.3035831451416,8.113332748413086,20.34431266784668,3.630000114440918
2013-07-25,0.3326415419578552,13.420960426330566,25.60849952697754,15.170000076293945,22.03261375427246,2.7095847129821777,34.09246063232422,8.271332740783691,20.2871036529541,3.700000047683716
2013-07-26,0.33124181628227234,13.497172355651855,25.796133041381836,15.600500106811523,21.974288940429688,2.700773000717163,33.745182037353516,8.62600040435791,20.284502029418945,3.819999933242798
2013-07-29,0.33054208755493164,13.705296516418457,25.730871200561523,15.305000305175781,21.897842407226562,2.686821460723877,35.15412902832031,8.974666595458984,20.28190040588379,3.75
2013-07-30,0.3361406624317169,13.874550819396973,25.98377799987793,15.120499610900879,22.112537384033203,2.70591402053833,37.336997985839844,8.78266716003418,20.255901336669922,3.819999933242798
2013-07-31,0.3368403911590576,13.850374221801758,25.97562026977539,15.060999870300293,22.033855438232422,2.6934306621551514,36.513458251953125,8.95199966430664,20.268901824951172,3.7699999809265137
2013-08-01,0.3415057361125946,13.977389335632324,25.83692741394043,15.278499603271484,22.442642211914062,2.7462992668151855,37.19809341430664,9.036666870117188,20.341716766357422,3.809999942779541
2013-08-02,0.3443050980567932,14.156742095947266,26.016408920288086,15.21049976348877,22.500967025756836,2.752908706665039,37.753726959228516,9.199999809265137,20.479551315307617,3.799999952316284
2013-08-05,0.34593796730041504,14.368232727050781,25.86140251159668,15.049500465393066,22.461997985839844,2.718395948410034,38.884849548339844,9.645333290100098,20.484745025634766,3.819999933242798
2013-08-06,0.3408060073852539,14.239683151245117,25.763507843017578,15.037500381469727,22.252769470214844,2.7066471576690674,38.24983215332031,9.476667404174805,20.250694274902344,3.7200000286102295
2013-08-07,0.340572714805603,14.231424331665039,26.155094146728516,14.845499992370605,22.1058349609375,2.7382216453552246,38.56734085083008,8.9486665725708,20.242847442626953,3.690000057220459
2013-08-08,0.3429054319858551,14.203081130981445,26.832223892211914,14.786999702453613,22.155723571777344,2.740426540374756,38.23991012573242,10.232000350952148,20.211450576782227,3.7100000381469727
2013-08-09,0.33800673484802246,14.000969886779785,26.677221298217773,14.86299991607666,22.099876403808594,2.704444646835327,38.20021438598633,10.199999809265137,20.119876861572266,3.6500000953674316
2013-08-12,0.33520758152008057,14.398716926574707,26.815908432006836,14.834500312805176,21.97825813293457,2.768329381942749,37.92240524291992,9.825332641601562,20.166969299316406,3.6500000953674316
2013-08-13,0.33637386560440063,15.082978248596191,26.479068756103516,14.69849967956543,21.872526168823242,2.7918269634246826,36.731746673583984,9.695332527160645,20.109411239624023,3.690000057220459
2013-08-14,0.3506033420562744,15.358091354370117,26.577659606933594,14.567000389099121,21.588584899902344,2.7330820560455322,36.36463165283203,9.290666580200195,19.989059448242188,3.819999933242798
2013-08-15,0.3529360890388489,15.339914321899414,26.117586135864258,14.32349967956543,21.336668014526367,2.644965887069702,36.27532958984375,9.311332702636719,19.46840476989746,3.690000057220459
2013-08-16,0.35433560609817505,15.476093292236328,26.125791549682617,14.241000175476074,21.268413543701172,2.6618552207946777,36.791282653808594,9.466667175292969,19.389911651611328,3.6600000858306885
2013-08-19,0.3487371504306793,15.642763137817383,25.788955688476562,14.278499603271484,21.48533821105957,2.6618552207946777,37.515602111816406,9.65999984741211,19.251243591308594,3.5999999046325684
2013-08-20,0.3504953980445862,15.437273979187012,25.9779109954834,14.354499816894531,21.479629516601562,2.701507329940796,38.11092758178711,9.972000122070312,19.15966796875,3.630000114440918
2013-08-21,0.3488544225692749,15.477009773254395,25.969696044921875,14.228500366210938,21.576677322387695,2.686821460723877,38.02162551879883,9.857333183288574,19.243391036987305,3.609999895095825
2013-08-22,0.35072997212409973,15.495497703552246,26.610515594482422,14.486499786376953,21.685386657714844,2.6882898807525635,38.24983215332031,10.473333358764648,19.2198486328125,3.630000114440918
2013-08-23,0.35072997212409973,15.435734748840332,28.549413681030273,14.500499725341797,21.5985164642334,2.697836399078369,40.23426055908203,10.78933334350586,19.214614868164062,3.6500000953674316
2013-08-26,0.3514331877231598,15.495813369750977,28.056472778320312,14.310500144958496,21.503704071044922,2.7521743774414062,41.01811599731445,10.947999954223633,19.107345581054688,3.5799999237060547
2013-08-27,0.3469787538051605,15.052779197692871,27.325281143188477,14.046500205993652,21.100627899169922,2.683885097503662,39.33134841918945,11.133999824523926,19.062868118286133,3.390000104904175
2013-08-28,0.3469787538051605,15.123947143554688,27.128116607666016,14.079000473022461,21.060916900634766,2.8109190464019775,40.23426055908203,11.096667289733887,18.937274932861328,3.4200000762939453
2013-08-29,0.3462755084037781,15.148597717285156,27.56353759765625,14.199000358581543,21.231678009033203,2.8601174354553223,40.95857620239258,11.070667266845703,18.950368881225586,3.380000114440918
2013-08-30,0.34580665826797485,15.010574340820312,27.4403018951416,14.048999786376953,21.01996421813965,2.827808141708374,40.968502044677734,11.266667366027832,19.094263076782227,3.2699999809265137
2013-09-03,0.3460410237312317,15.052471160888672,26.191518783569336,14.4399995803833,21.354536056518555,2.816058874130249,41.54398727416992,11.262666702270508,19.015766143798828,3.2699999809265137
2013-09-04,0.34932324290275574,15.363946914672852,25.63286018371582,14.682000160217285,21.633758544921875,2.8623206615448,41.45468521118164,11.374667167663574,19.075946807861328,3.309999942779541
2013-09-05,0.35026106238365173,15.25858211517334,25.657503128051758,14.704999923706055,21.830581665039062,2.8483681678771973,42.32782745361328,11.328666687011719,19.013153076171875,3.4100000858306885
2013-09-06,0.3488544225692749,15.349467277526855,25.591781616210938,14.793000221252441,21.831079483032227,2.831479549407959,43.607784271240234,11.131333351135254,18.992219924926758,3.569999933242798
2013-09-09,0.3547154366970062,15.594393730163574,26.01077651977539,14.98550033569336,22.041303634643555,2.846900463104248,43.69709014892578,10.713333129882812,19.232929229736328,3.690000057220459
2013-09-10,0.36221781373023987,15.239169120788574,26.610515594482422,15.017999649047852,22.056686401367188,2.9122533798217773,43.26051712036133,11.091333389282227,19.35066795349121,3.869999885559082
2013-09-11,0.3683132529258728,14.40949535369873,26.8980712890625,14.982000350952148,22.243335723876953,2.882146120071411,44.689300537109375,10.90133285522461,19.374208450317383,3.819999933242798
2013-09-12,0.36807897686958313,14.562922477722168,26.856992721557617,14.942999839782715,22.165651321411133,2.8659913539886475,44.40155792236328,10.995332717895508,19.337581634521484,3.75
2013-09-13,0.37042340636253357,14.32292652130127,27.136323928833008,14.895999908447266,22.066619873046875,2.863054037094116,43.96498489379883,11.03600025177002,19.45531463623047,3.8299999237060547
2013-09-16,0.3706578016281128,13.867570877075195,26.947355270385742,14.803000450134277,22.034103393554688,2.884349822998047,42.17899703979492,11.10533332824707,19.565208435058594,3.819999933242798
2013-09-17,0.37182992696762085,14.027777671813965,27.05416488647461,15.208499908447266,21.993152618408203,2.9633829593658447,44.71907043457031,11.081999778747559,19.66200828552246,3.8499999046325684
2013-09-18,0.37511223554611206,14.316144943237305,27.374576568603516,15.601499557495117,22.420303344726562,3.004007339477539,44.87782287597656,11.08133316040039,19.994295120239258,3.930000066757202
2013-09-19,0.37347111105918884,14.550904273986816,27.637481689453125,15.602999687194824,22.29793930053711,3.0099165439605713,45.621978759765625,11.861332893371582,19.939348220825195,3.950000047683716
2013-09-20,0.37018883228302,14.400252342224121,26.939149856567383,15.817000389099121,22.41508674621582,3.0741772651672363,47.12022399902344,12.22599983215332,19.839916229248047,3.8299999237060547
2013-09-23,0.36667224764823914,15.115938186645508,26.8980712890625,15.57450008392334,22.002830505371094,3.092641592025757,46.82256317138672,12.074000358581543,19.994295120239258,3.7899999618530273
2013-09-24,0.36807897686958313,15.068488121032715,26.659814834594727,15.706500053405762,22.01127052307129,3.1325292587280273,48.072750091552734,12.155332565307617,19.818998336791992,3.799999952316284
2013-09-25,0.3685477674007416,14.835272789001465,26.709110260009766,15.632499694824219,21.772748947143555,3.1177563667297363,49.07487869262695,12.349332809448242,19.53119468688965,3.9100000858306885
2013-09-26,0.36737558245658875,14.979769706726074,26.922710418701172,15.906000137329102,21.796083450317383,3.1221888065338135,49.997642517089844,12.576000213623047,19.523345947265625,3.890000104904175
2013-09-27,0.36526551842689514,14.872856140136719,27.33349609375,15.80049991607666,21.75190544128418,3.153949022293091,50.84103012084961,12.726667404174805,19.45531463623047,3.859999895095825
2013-09-30,0.36479663848876953,14.688009262084961,27.341711044311523,15.631999969482422,21.739988327026367,3.1820168495178223,49.83889389038086,12.891332626342773,19.35066795349121,3.809999942779541
2013-10-01,0.364562064409256,15.033370971679688,27.588186264038086,16.047500610351562,22.015243530273438,3.2071311473846436,50.027408599853516,12.866666793823242,19.253856658935547,3.859999895095825
2013-10-02,0.36432769894599915,15.082667350769043,27.86751365661621,16.02549934387207,22.039813995361328,3.2063915729522705,49.88850021362305,12.063332557678223,19.287874221801758,3.9000000953674316
2013-10-03,0.36057668924331665,14.893192291259766,27.818212509155273,15.73799991607666,21.744457244873047,3.1982667446136475,48.797061920166016,11.553999900817871,19.141353607177734,3.9000000953674316
2013-10-04,0.36550000309944153,14.881487846374512,27.834657669067383,15.95199966430664,21.651630401611328,3.2130401134490967,50.6425895690918,12.065333366394043,19.04716682434082,3.9100000858306885
2013-10-07,0.36550000309944153,15.026898384094238,27.358137130737305,15.501500129699707,21.487571716308594,3.176107883453369,50.12663269042969,12.204667091369629,18.80384635925293,3.859999895095825
2013-10-08,0.3624522089958191,14.817095756530762,27.11988639831543,15.161499977111816,21.187992095947266,3.146562337875366,46.772953033447266,11.648667335510254,19.073331832885742,3.7200000286102295
2013-10-09,0.35682544112205505,14.991161346435547,27.169189453125,14.911499977111816,21.24234962463379,3.1170170307159424,46.40583038330078,11.251999855041504,19.099491119384766,3.6500000953674316
2013-10-10,0.36081114411354065,15.085131645202637,27.736055374145508,15.258500099182129,21.549623489379883,3.213777780532837,48.6680793762207,11.528667449951172,19.56783103942871,3.7899999618530273
2013-10-11,0.3577633202075958,15.182794570922852,28.040035247802734,15.544500350952148,21.642696380615234,3.1975293159484863,48.72761917114258,11.91333293914795,19.575672149658203,3.8299999237060547
2013-10-14,0.3631555140018463,15.282304763793945,28.30294418334961,15.53499984741211,21.744953155517578,3.266958713531494,49.1245002746582,11.981332778930664,19.53903579711914,3.9700000286102295
2013-10-15,0.36128002405166626,15.363639831542969,28.33580780029297,15.319999694824219,21.891389846801758,3.230767250061035,49.11457443237305,12.262666702270508,19.45793342590332,4.019999980926514
2013-10-16,0.3657344579696655,15.438508033752441,28.459041595458984,15.524499893188477,22.289003372192383,3.286902904510498,50.74180221557617,12.237333297729492,19.779748916625977,4.090000152587891
2013-10-17,0.36643776297569275,15.542946815490723,28.68907928466797,15.53849983215332,22.059669494628906,3.3312199115753174,51.803470611572266,12.186667442321777,19.82684326171875,4.090000152587891
2013-10-18,0.3706578016281128,15.678194046020508,28.721946716308594,16.446500778198242,25.10308265686035,3.402127742767334,53.797821044921875,12.226667404174805,19.808528900146484,3.5299999713897705
2013-10-21,0.37159568071365356,16.062381744384766,28.746599197387695,16.32200050354004,24.901796340942383,3.4752538204193115,53.430702209472656,11.506667137145996,19.66200828552246,3.369999885559082
2013-10-22,0.3697199821472168,16.016477584838867,28.40974998474121,16.62700080871582,24.993627548217773,3.46195912361145,52.269813537597656,11.435999870300293,19.968128204345703,3.180000066757202
2013-10-23,0.3633899688720703,16.17329216003418,27.736055374145508,16.33799934387207,25.599483489990234,3.352640390396118,51.495887756347656,10.966667175292969,19.858251571655273,3.140000104904175
2013-10-24,0.36081114411354065,16.387405395507812,27.703205108642578,16.61050033569336,25.45403480529785,3.3600268363952637,52.04160690307617,11.543333053588867,19.994295120239258,3.2300000190734863
2013-10-25,0.3572944700717926,16.2040958404541,29.354541778564453,18.16950035095215,25.1971492767334,3.370368480682373,51.54549789428711,11.310667037963867,19.90534210205078,3.3399999141693115
2013-10-28,0.3565909266471863,16.324867248535156,29.22308921813965,17.908000946044922,25.19218635559082,3.361504554748535,49.83889389038086,10.857333183288574,20.182668685913086,3.319999933242798
2013-10-29,0.3570599853992462,15.918195724487305,29.182025909423828,18.135000228881836,25.719364166259766,3.3829245567321777,49.01535415649414,10.964667320251465,20.1617431640625,3.3299999237060547
2013-10-30,0.35682544112205505,16.171443939208984,29.198457717895508,18.054000854492188,25.57491111755371,3.3127551078796387,48.628387451171875,10.614666938781738,20.122493743896484,3.299999952316284
2013-10-31,0.35612228512763977,16.10365867614746,29.091650009155273,18.201499938964844,25.578880310058594,3.355595350265503,49.81904220581055,10.662667274475098,20.08062744140625,3.3399999141693115
2013-11-01,0.3577633202075958,16.021406173706055,29.19023323059082,17.950000762939453,25.491018295288086,3.3031527996063232,49.36262893676758,10.811332702636719,20.164356231689453,3.309999942779541
2013-11-04,0.3474477231502533,16.228439331054688,29.527074813842773,17.937000274658203,25.46793556213379,3.3267886638641357,47.84454345703125,11.680000305175781,20.232383728027344,3.319999933242798
2013-11-05,0.3469787538051605,16.188385009765625,30.1021671295166,17.944499969482422,25.354015350341797,3.326049566268921,49.71982955932617,11.787332534790039,20.255931854248047,3.3299999237060547
2013-11-06,0.34932324290275574,16.14252471923828,31.367395401000977,17.80900001525879,25.384536743164062,3.351162910461426,48.73753356933594,10.077333450317383,20.44954490661621,3.319999933242798
2013-11-07,0.34111765027046204,15.88128662109375,30.808712005615234,17.17799949645996,25.0172061920166,3.224858522415161,47.1896858215332,9.317999839782715,20.27947425842285,3.2799999713897705
2013-11-08,0.36479663848876953,16.131362915039062,31.038747787475586,17.515499114990234,25.21775245666504,3.2758233547210693,47.159912109375,9.196666717529297,20.397212982177734,3.2699999809265137
2013-11-11,0.36784446239471436,16.084579467773438,30.882671356201172,17.7189998626709,25.082733154296875,3.2654829025268555,45.840267181396484,9.646666526794434,20.671932220458984,3.3399999141693115
2013-11-12,0.3685477674007416,16.11432456970215,30.693693161010742,17.476499557495117,25.112268447875977,3.3334360122680664,46.24707794189453,9.186667442321777,20.593442916870117,3.440000057220459
2013-11-13,0.3786288797855377,16.1335391998291,31.3509578704834,17.81100082397461,25.62579345703125,3.351901054382324,48.330726623535156,9.24666690826416,20.643150329589844,3.5399999618530273
2013-11-14,0.3802699148654938,16.36687660217285,31.235929489135742,18.3700008392334,25.694292068481445,3.1724154949188232,48.608551025390625,9.173333168029785,20.690242767333984,3.5199999809265137
2013-11-15,0.37909775972366333,16.268638610839844,31.088048934936523,18.458499908447266,25.65284538269043,3.295027256011963,48.628387451171875,9.029999732971191,20.726877212524414,3.5
2013-11-18,0.3699544370174408,16.071563720703125,30.562244415283203,18.30900001525879,25.602954864501953,3.247016191482544,45.473148345947266,8.10533332824707,20.726877212524414,3.4700000286102295
2013-11-19,0.3639436960220337,16.100069046020508,30.413246154785156,18.246999740600586,25.445354461669922,3.1724154949188232,45.999019622802734,8.406000137329102,20.73473358154297,3.4200000762939453
2013-11-20,0.3585222661495209,15.959068298339844,30.694713592529297,18.12849998474121,25.373619079589844,3.153949022293091,46.0684814453125,8.074000358581543,20.643150329589844,3.4200000762939453
2013-11-21,0.36135080456733704,16.149337768554688,30.959596633911133,18.445999145507812,25.665504455566406,3.1798007488250732,46.33637619018555,8.140000343322754,20.6326961517334,3.369999885559082
2013-11-22,0.3578152060508728,16.107816696166992,31.100317001342773,18.61549949645996,25.611392974853516,3.1982667446136475,45.87002944946289,8.092000007629395,20.881237030029297,3.3399999141693115
2013-11-25,0.36559373140335083,16.22991180419922,31.15827178955078,18.832000732421875,25.959867477416992,3.2285497188568115,44.47101974487305,8.055999755859375,21.043458938598633,3.390000104904175
2013-11-26,0.3686579763889313,16.529260635375977,30.918209075927734,19.068500518798828,26.269617080688477,3.305368185043335,45.53268051147461,8.033332824707031,21.108863830566406,3.450000047683716
2013-11-27,0.3700723350048065,16.918476104736328,31.125167846679688,19.335500717163086,26.386272430419922,3.299459934234619,46.12800979614258,8.462667465209961,21.17427635192871,3.559999942779541
2013-11-29,0.3677152693271637,17.231761932373047,31.56389617919922,19.680999755859375,26.298904418945312,3.3038909435272217,46.643959045410156,8.485333442687988,21.195199966430664,3.640000104904175
2013-12-02,0.3712509572505951,17.081787109375,31.828794479370117,19.614999771118164,26.172075271606445,3.323833703994751,46.693572998046875,8.277999877929688,21.22136878967285,3.6600000858306885
2013-12-03,0.37101516127586365,17.549394607543945,31.712881088256836,19.232999801635742,26.14179801940918,3.307584285736084,46.36614227294922,9.646666526794434,21.247529983520508,3.619999885559082
2013-12-04,0.376200795173645,17.508493423461914,32.23440170288086,19.29800033569336,26.2639102935791,3.286902904510498,48.241432189941406,9.263333320617676,21.110692977905273,3.569999933242798
2013-12-05,0.3700723350048065,17.598371505737305,31.456268310546875,19.22450065612793,26.243064880371094,3.5151398181915283,47.963600158691406,9.36533260345459,20.905426025390625,3.640000104904175
2013-12-06,0.3646508455276489,17.354169845581055,31.75428009033203,19.34749984741211,26.554052352905273,3.4686055183410645,47.56671905517578,9.157333374023438,21.037012100219727,3.6600000858306885
2013-12-09,0.3585222661495209,17.55280876159668,32.044010162353516,19.24449920654297,26.759313583374023,3.4988887310028076,48.459712982177734,9.4399995803833,21.03963851928711,3.630000114440918
2013-12-10,0.36677226424217224,17.525545120239258,31.547332763671875,19.388999938964844,26.921140670776367,3.442014694213867,49.85873031616211,9.47933292388916,20.810686111450195,3.7200000286102295
2013-12-11,0.3632366359233856,17.395687103271484,31.1334285736084,19.109500885009766,26.738218307495117,3.4058218002319336,48.995513916015625,9.3100004196167,20.813316345214844,3.680000066757202
2013-12-12,0.3561651408672333,17.370285034179688,30.81059455871582,19.0625,26.55628776550293,3.3792316913604736,51.426429748535156,9.83133316040039,20.658061981201172,3.690000057220459
2013-12-13,0.3540436327457428,17.180944442749023,30.371868133544922,19.211999893188477,26.32868766784668,3.3718454837799072,52.90483474731445,9.84333324432373,20.547534942626953,3.690000057220459
